time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
0.202,5231,-1.004638671875,-0.08984375,0.37799072265625,-0.941122858791742,-0.161975783211102,0.341277577053113,-0.16658111055088,-0.0175335227661026,0.0642559398592055,1.07714796887662,1.01779789612201,0.179687634471362,-8.17073170731707,-2.86585365853659,-6.21951219512195,-4.1400128098049,-2.26027346514853,-4.29650791147122,-1.02629040657231,-0.590977947723069,-0.472393438357884,10.6609711457435,10.6835294264606,1.53064122950781,0,0
0.206,5236,-1.009033203125,-0.079345703125,0.37896728515625,-0.940931531288635,-0.163209436908264,0.340749413171342,-0.174184278714702,-0.0184081901657366,0.0671909164307909,1.08076822160526,1.01771039391701,0.187899524228322,-9.9390243902439,-3.71951219512195,-6.09756097560976,-3.93735116555972,-2.20728433120093,-4.2764700799842,-1.06763894328841,-0.615088874192083,-0.489161728874279,12.2392494316769,10.760349260488,1.59076281259082,0,0
0.21,5241,-0.998291015625,-0.08599853515625,0.36962890625,-0.94081305822444,-0.164283643231344,0.340175768478004,-0.181920982600937,-0.0193025917424941,0.0701782751204006,1.06799167986562,1.01763268342442,0.196256274642314,-11.5243902439024,-4.26829268292683,-6.03658536585366,-3.74192563050395,-2.16635142397309,-4.25890162329717,-1.11001593441316,-0.639427799862869,-0.506293028373583,13.6919777899367,10.8306069483618,1.65199678812177,0,0
0.214,5246,-0.9801025390625,-0.09429931640625,0.345458984375,-0.940786075873098,-0.165135176681397,0.339674627862084,-0.189787883170107,-0.0202156825631032,0.0732164505915606,1.04347269156258,1.01760053178731,0.204754094580525,-12.3780487804878,-4.08536585365854,-5.79268292682927,-3.55039515303324,-2.13926555173111,-4.24478998188523,-1.15346628524098,-0.664003681255397,-0.5238344310649,14.2639924726969,10.898327699914,1.71438687880432,0,0
0.218,5251,-0.96063232421875,-0.10107421875,0.32843017578125,-0.940816938238766,-0.165832346979526,0.339246218916681,-0.197781326703289,-0.0211465115215892,0.076303619358559,1.02024352014288,1.01760505511551,0.213388819969963,-12.8658536585366,-3.71951219512195,-5.24390243902439,-3.36005406458747,-2.12410818512261,-4.2319618832283,-1.19804924111843,-0.688827433566358,-0.541826880281137,14.3827491851366,10.9669153331023,1.77798732328551,0,0
0.222,5256,-0.953369140625,-0.11016845703125,0.33587646484375,-0.940728827930598,-0.166400802990293,0.338818346927716,-0.205897306394754,-0.0220942560217726,0.0794376966689273,1.01679044392472,1.01746987003433,0.222155880907782,-14.5121951219512,-4.20731707317073,-4.75609756097561,-3.18275720294049,-2.1195425721441,-4.21728424015009,-1.24383310977043,-0.713907568886683,-0.560302816568271,15.840637241642,11.0248969049448,1.8428568787797,0,0
0.225,5261,-0.955078125,-0.127197265625,0.3424072265625,-0.940516537852137,-0.166801218872465,0.338384843552798,-0.214131549059688,-0.0230582395760128,0.0826165042354485,1.0225439247476,1.01718067312257,0.231050442511129,-16.5853658536585,-6.34146341463415,-4.87804878048781,-3.03354772449807,-2.12325209346857,-4.20285328014883,-1.29089872732359,-0.739255964364472,-0.579285957246909,18.4142303299287,11.0583531950618,1.90906410647628,0,0
0.229,5266,-0.93768310546875,-0.13372802734375,0.34222412109375,-0.940299139294515,-0.16700931255634,0.337987556933348,-0.222479615112378,-0.0240379614852852,0.0858379144183325,1.00709986626807,1.01685836338885,0.240067551606282,-17.9268292682927,-8.78048780487805,-5.67073170731707,-2.91985352598092,-2.13299735041324,-4.18764657598499,-1.33934580622209,-0.764902430476756,-0.598796289775412,20.7515149278914,11.0608721271063,1.9766997052971,0,0
0.233,5271,-0.92572021484375,-0.1387939453125,0.3414306640625,-0.940140316184385,-0.167097445013261,0.337599359148775,-0.230936885707757,-0.0250330753599569,0.0890998515776672,0.996391777258287,1.01657164571615,0.24920212451267,-17.0731707317073,-10.1219512195122,-6.46341463414634,-2.83373903403066,-2.14762083532214,-4.16916370768921,-1.38928808986081,-0.790904648172015,-0.618857774961221,20.8739738444099,11.0411687800684,2.04587870467479,0,0
0.237,5276,-0.91253662109375,-0.1505126953125,0.3433837890625,-0.940087656382157,-0.167149112504187,0.337282062435721,-0.239498511112373,-0.0260433405130184,0.0924002524548007,0.986554399350766,1.01639978183885,0.25844888176853,-14.6951219512195,-9.57317073170732,-6.82926829268293,-2.76652925786208,-2.16450359137008,-4.14648563651462,-1.44083338380526,-0.817341651743078,-0.639502362857785,18.8210284637444,11.0077278449519,2.11672282386047,0,0
0.241,5281,-0.9111328125,-0.18084716796875,0.35247802734375,-0.940120706590686,-0.167214330276003,0.33691980671978,-0.24815943662286,-0.027068662672897,0.0957370807265773,0.99353382425392,1.01629808430788,0.267802386531496,-11.8292682926829,-7.86585365853659,-7.07317073170732,-2.71082279354077,-2.18061609439483,-4.11971468448268,-1.49405973293313,-0.844293678002011,-0.660768136764837,15.8692465579708,10.9660643621515,2.18933228086482,0,0
0.245,5286,-0.9140625,-0.2130126953125,0.3509521484375,-0.940205398945549,-0.167335101333505,0.336476271074611,-0.256914497476379,-0.0281092341149894,0.0991083632894541,1.00202398811777,1.01623233263174,0.277257172088124,-8.23170731707317,-6.28048780487805,-7.5609756097561,-2.66044046967469,-2.19056785287827,-4.09140856684621,-1.54899941057213,-0.871822410543667,-0.682696241948511,12.8208379052426,10.9175774072474,2.26376437264102,0,0
